file_path,sha256_checksum,file_size_bytes,file_size_mb,source_priority,priority_score,dedup_decision,dedup_rationale,file_type
/workspace/diksha-math/study-materials/oer/mathematics/english/number-system/ncert_class8_math.pdf,f988b383a02e498176a8409fcdd82bcbbfcfcb19c1de450a04bd5bb0c289d4ad,11672181,11.13,Government OER,80,drop,"Exact duplicate of /workspace/diksha-math/study-materials/oer/mathematics/english/algebra/ncert_class8_algebra.pdf (same SHA-256, lower priority)",pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/number-system/ncert_class8_mathematics.pdf,f988b383a02e498176a8409fcdd82bcbbfcfcb19c1de450a04bd5bb0c289d4ad,11672181,11.13,Government OER,80,drop,"Exact duplicate of /workspace/diksha-math/study-materials/oer/mathematics/english/algebra/ncert_class8_algebra.pdf (same SHA-256, lower priority)",pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/number-system/ncert_class8_number_system.pdf,f988b383a02e498176a8409fcdd82bcbbfcfcb19c1de450a04bd5bb0c289d4ad,11672181,11.13,Government OER,80,drop,"Exact duplicate of /workspace/diksha-math/study-materials/oer/mathematics/english/algebra/ncert_class8_algebra.pdf (same SHA-256, lower priority)",pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/number-system/ncert_class9_number_systems.pdf,d839f2e947d9c85b47bb0146ec676a19a7f7d1296d1238b2343283a259fdc272,1970372,1.88,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/number-system/rational_numbers_ncert_chapter.pdf,bf014b4cde0b1efb3fd930c42523ec0f9229b542b0f63e010ca3ea45d77156bb,126976,0.12,Government OER,80,drop,"Near duplicate of /workspace/diksha-math/study-materials/oer/mathematics/english/rational_numbers_chapter.pdf (similarity: 0.89, lower priority)",pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/ratio-proportion/direct_inverse_proportions_ncert.pdf,aa9d5aa7956932a78bc4c4e4cc6446c7ae349666afcb00d5622a47d2f50ec78a,111104,0.11,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/statistics/ncert_class8_statistics.pdf,f988b383a02e498176a8409fcdd82bcbbfcfcb19c1de450a04bd5bb0c289d4ad,11672181,11.13,Government OER,80,drop,"Exact duplicate of /workspace/diksha-math/study-materials/oer/mathematics/english/algebra/ncert_class8_algebra.pdf (same SHA-256, lower priority)",pdf
/workspace/diksha-math/study-materials/oer/mathematics/english/trigonometry/ncert_class10_trigonometry.pdf,610301e4275a4cc60603c581ff3e9f4bd260af6e6245e860649e7b6043a54186,996975,0.95,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-reasoning/README.md,e6e7394c04b46aa7d93e583b9cd7abd29c9a1b8bc1fc446413d408f0ef265e4f,34789,0.03,Government OER,80,keep,Unique file,text
/workspace/diksha-reasoning/documentation/navigation_guide.md,274f33974fd07e9e6341dc0e9c9a6e8f57f269ec6b74d5003210c6be835e462c,38800,0.04,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-reasoning/downloaded_content/logical_reasoning/IMO_Class_4_Logical_Reasoning_Sample_Paper.pdf,167af149a228f315ad1badffc1453ea822ca279a6983eda193857d65b75066f3,477783,0.46,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-reasoning/downloaded_content/logical_reasoning/Logical_Reasoning_and_Analytical_Ability_Book.pdf,5c780fd19805ebbf333bd48fa0355d119aa06da979cfeb3ff733163e9749eb9e,1726094,1.65,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-reasoning/downloaded_content/mental_ability/CLASS_10_MENTAL_ABILITY_COMPETITIVE_EXAMS.pdf,4cdd2857b9edf8c829490993286d7ff7a05a3ae86b3362bd3f193928902db951,16971292,16.19,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-reasoning/downloaded_content/non_verbal_reasoning/Non_Verbal_Reasoning_Key_Concepts.pdf,c6c33b39abf702dddc2e8c20dc6871e3f3509c971108c143b3f3684c905dc120,2772791,2.64,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-reasoning/downloaded_content/non_verbal_reasoning/Non_Verbal_Reasoning_Practice_Test_1.pdf,0bb770e3615f2d35a1bc2516a7c871a3d1015fa2af275486593d82f7b58b9b4b,1266236,1.21,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-reasoning/downloaded_content/verbal_reasoning/analogies/Verbal_Reasoning_Tests.pdf,1f003df0f2b51913053ca18827c4071f44ebeecdff5c55af0aac02389f18c2e3,3309853,3.16,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-reasoning/downloaded_content/verbal_reasoning/coding_decoding/SSC_CGL_Sample_Reasoning.pdf,ad778f44c764d0f8bf2332963f44e0024fc84fe3a873e86931418b518058b965,4990092,4.76,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-reasoning/downloaded_content/verbal_reasoning/coding_decoding/wget-log,3bebeaf35dff9646839a35b0d6d3b8c0b6f693c45ed38baf2c191d542dba8bc1,65319,0.06,Government OER,80,keep,Unique file - no duplicates found,other
/workspace/diksha-reasoning/logs/diksha-reasoning.log,c894a8bc02175d45cc0171d2fa1592be3469de83a37dd220775ee1679feae099,10935,0.01,Government OER,80,keep,Unique file - no duplicates found,other
/workspace/diksha-reasoning/metadata/content_inventory.json,5ff13122c708cb51b7e5dfcbf07dea93fd04f6bd71e8804a9947b01bc476a147,7233,0.01,Government OER,80,keep,Unique file - no duplicates found,json
/workspace/diksha-reasoning/metadata/cross_reference_syllabus.md,771565d9cfae8544276183948c3b2d7591e41377cea2263ac089d1da91dbd8a2,13257,0.01,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/ncert-class-11-biology.pdf,da8a9a98550e9d388dceeb68b25468679d049b1dbddd55223988c0f6c0225960,55978,0.05,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-hindi.pdf (similarity: 0.86, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch16-hindi.pdf,9e31efc23e08c3a529e20b4731e3c19238d71fb3364083c58a1176f1e399cd4b,525298,0.5,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch8-hindi.pdf (similarity: 0.95, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch16.pdf,9e31efc23e08c3a529e20b4731e3c19238d71fb3364083c58a1176f1e399cd4b,525298,0.5,Official RRB,100,drop,"Exact duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch16-hindi.pdf (same SHA-256, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch17-hindi.pdf,f1e0e2f27e313be74a995ca7afd551496633b20fb7e8e66e67172ef7b28f5fb6,342701,0.33,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch16-hindi.pdf (similarity: 0.97, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch18-hindi.pdf,d311a24289797829ba377bd86f4537377ce019493d11d26f9bd1cad2247af6ab,1667940,1.59,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch8-hindi.pdf (similarity: 0.98, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch2.pdf,488b8496dcae4235307a26c8c1b1a7a2ec9734a78f9b13a4fbb8f74032eff255,1850437,1.76,Official RRB,100,keep,Unique file,pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch8-hindi.pdf,9cff1c6cded0853377799e8a06bdba58f8a866596c078fbe4b8e09d59f2359b5,4350388,4.15,Official RRB,100,keep,Kept as highest priority version,pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch8.pdf,9cff1c6cded0853377799e8a06bdba58f8a866596c078fbe4b8e09d59f2359b5,4350388,4.15,Official RRB,100,drop,"Exact duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch8-hindi.pdf (same SHA-256, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-hindi.pdf,033cc1e2c4602c292a363588a9d5acbbabb81b49c409637e9f83d4dc6ec4ca43,395165,0.38,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/biology/hindi/ncert-class-11-biology-ch16-hindi.pdf (similarity: 0.91, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/ncert-class-11-chemistry-part1.pdf,f1badcf053733c2cc0b885a673c95b76406645e053f572eed2a53cf1b0f9c3f8,113652,0.11,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-10-chemistry-ch1.pdf (similarity: 0.88, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/ncert-class-9-science.pdf,1c2aa70e7ea7a4e9d037b2f28c51ea6221ddd44acfc86173bed918c94375fd56,30822578,29.39,Official RRB,100,keep,Kept as highest priority version,pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-10-chemistry-ch1.pdf,30c87e54ec1796a9aa4c0aac557f343f20a38c66babb49b832bba33db3d2a5d4,1813787,1.73,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-11-chemistry-ch4-hindi.pdf (similarity: 0.86, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-11-chemistry-ch14-hindi.pdf,7e434dad679a2494d2ec0a5e2244b618bc94a475f9f4ddebbae2c75955e7d163,5306000,5.06,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-11-chemistry-ch4-hindi.pdf (similarity: 0.98, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-11-chemistry-ch2-hindi.pdf,15b269d82ae5aa9effc3a8159c5ff5c2aba9162702d870e1059f13a950903c44,5968192,5.69,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-11-chemistry-ch4-hindi.pdf (similarity: 0.97, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-11-chemistry-ch3-hindi.pdf,9a2cd7f8d8b6be8cdd0ca2fd5efc22673cbd9c834a4ce50148bf88718a7d3805,2702923,2.58,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-11-chemistry-ch14-hindi.pdf (similarity: 0.95, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-11-chemistry-ch4-hindi.pdf,027ba9f0935463f0ed2ef42d3f051588b747acac8337ba51dd37c3eda21e50f5,8966963,8.55,Official RRB,100,keep,Unique file,pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-9-chemistry-ch3.pdf,2d772f2b093ba7b348359ab8d0ceabaabfb5513c55a6bd07f287fda9ec1d2a95,584542,0.56,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-10-chemistry-ch1.pdf (similarity: 0.96, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/ncert-class-11-physics-part1.pdf,766196d8d152d36d03659fce03c2f778704762cda1927d8582619a06935df859,113680,0.11,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/hindi/ncert-class-12-physics-part2-hindi.pdf (similarity: 0.86, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/ncert-class-12-physics-part1.pdf,c7cfef653b76aabc8cf8fa2d94f656e381dd83757a6bf1ead7d7bcdb4632493c,4655303,4.44,Official RRB,100,keep,Unique file,pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/hindi/ncert-class-12-physics-part1-ch3.pdf,5e4742d81e6cff65a78bba0fdbc55ee5906931ba26abcae3e0e61b4ec8d5ba88,842567,0.8,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/ncert-class-12-physics-part1.pdf (similarity: 0.93, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/hindi/ncert-class-12-physics-part1-ch4.pdf,14c64e000038f7ec1eda7a1a530261dd57fff507cc200b66e9c4f52bfbd8099c,1246030,1.19,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/ncert-class-12-physics-part1.pdf (similarity: 0.93, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/hindi/ncert-class-12-physics-part1-ch6.pdf,c5ea3b3db7676515a0ae372779b6361830e52f42e35af0b9fc61c5106aaecda3,1109264,1.06,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/ncert-class-12-physics-part1.pdf (similarity: 0.93, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/hindi/ncert-class-12-physics-part1-hindi.pdf,a0729077d77e7067aab7816ba6d79667a47c5ff06e443021dcccbacba37da683,2206185,2.1,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/ncert-class-12-physics-part1.pdf (similarity: 0.89, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/hindi/ncert-class-12-physics-part2-hindi.pdf,1ea74101cd67bacdd7a416df46c94dc548e154b3cbd64ebde814fc2911935d5d,771560,0.74,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/physics/ncert-class-12-physics-part1.pdf (similarity: 0.86, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/ncert-class-10-science.pdf,fb04cf19f48fa2efa1e08854640826fffe47f6f6c7a4cbe983754a78dea2054f,16240856,15.49,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/ncert-class-9-science.pdf (similarity: 1.00, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/ncert-class-9-science.pdf,1c2aa70e7ea7a4e9d037b2f28c51ea6221ddd44acfc86173bed918c94375fd56,30822578,29.39,Official RRB,100,drop,"Exact duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/ncert-class-9-science.pdf (same SHA-256, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/hindi/ncert-class-10-science-hindi.pdf,7ef523dc39ffd3b5a720c4d19726316e5e285127a8d65d8659aaf6e5c0f1fe75,13471584,12.85,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/ncert-class-9-science.pdf (similarity: 0.86, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/hindi/ncert-class-9-science-hindi-ch1.pdf,50f47439264cea5487a321e8c933f0ec3d3ff72c3b0e0f867ec45daf6b3fcc47,7692876,7.34,Official RRB,100,keep,Unique file,pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/hindi/ncert-class-9-science-hindi-ch11.pdf,9c627e24dc57013950b88b26fb10bd8193d577a6bd25934c41c6c10a50fc0fb4,257093,0.25,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/hindi/ncert-class-9-science-hindi-ch1.pdf (similarity: 0.98, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/hindi/ncert-class-9-science-hindi-ch2.pdf,b589fa75d6da8f093caa0542d4d0d4c2a22cad49b4b818dced5f854cbacdda34,1664078,1.59,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/hindi/ncert-class-9-science-hindi-ch1.pdf (similarity: 0.97, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/hindi/ncert-class-9-science-hindi-ch3.pdf,2d772f2b093ba7b348359ab8d0ceabaabfb5513c55a6bd07f287fda9ec1d2a95,584542,0.56,Official RRB,100,drop,"Exact duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/chemistry/hindi/ncert-class-9-chemistry-ch3.pdf (same SHA-256, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/hindi/ncert-class-9-science-hindi-ch4.pdf,e0f4598f6c76a5e70092d0b5d9e913ba78abe9decb0aaaa9eaaa73db2cabf088,254078,0.24,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/hindi/ncert-class-9-science-hindi-ch1.pdf (similarity: 0.97, lower priority)",pdf
/workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/hindi/ncert-class-9-science-hindi-ch8.pdf,c0e0522c32dcb0b8d5b5b2368781b7687be0ab549be50efa310b2c70908ae690,601475,0.57,Official RRB,100,drop,"Near duplicate of /workspace/diksha-science/content/rrb-ntpc/study-materials/oer/general-science/science/hindi/ncert-class-9-science-hindi-ch1.pdf (similarity: 0.97, lower priority)",pdf
/workspace/diksha-science/logs/diksha-science.log,25109fe85211eb4729ad0b0ca3a565741c980d67261a5a3f96382f7434b7ffb7,1116,0.0,Government OER,80,keep,Unique file - no duplicates found,other
/workspace/diksha-ga/CONTINUATION_LOG.md,950271c1e7e8ad9bf1feeef722b6da5b91b9724a24ddd9e0400fb9d6aec5d7f7,2104,0.0,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-ga/DIKSHA_GA_FINAL_REPORT.md,9cedf8de0d1e178c17ad01f697991ff8d85f07470df215a3f995406f30cc9e60,9653,0.01,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-ga/DIKSHA_PROJECT_SUMMARY.md,aa8ef76e6195bcfe88671d8341b5a6389f50cf281f0deda9c33d53d32760141a,37064,0.04,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-ga/FINAL_COMPLETION_REPORT.md,67cda495f62bb580a38fdab04266e194fd8bf1f7957d81bf3ead5674f53af768,16215,0.02,Government OER,80,drop,"Near duplicate of /workspace/content/rrb-ntpc/study-materials/wikimedia/general-awareness/FINAL_COMPLETION_REPORT.md (similarity: 1.00, lower priority)",text
/workspace/diksha-ga/PROJECT_COMPLETION_FINAL.md,049492a84a4f364899ef39544590f01eae60ae1a7f5d16166c288baad2678761,13963,0.01,Government OER,80,keep,Unique file - no duplicates found,text
/workspace/diksha-ga/current-affairs/national/National_International_Current_Affairs_2025.pdf,7b75626c75a14afad6728d8ae36b7daa9d537ea5182dbd0ba6b05d2209535769,374990,0.36,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-ga/current-affairs/sports/National_Sports_Awards_2025.pdf,cfb00d3364823e3a9c67338aff456872dfaf827a0e75f38dfe46f979576eae07,50437,0.05,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-ga/economy/ncert-class10-economics.pdf,53e2e77892d3a298d2d5e13d04a6fc963e2b84e9f5a2e015ba7782af7623d38d,1957206,1.87,Government OER,80,drop,"Near duplicate of /workspace/diksha-ga/economy/ncert-class12-microeconomics.pdf (similarity: 0.86, lower priority)",pdf
/workspace/diksha-ga/economy/ncert-class11-indian-economic-development.pdf,f615fc004737b146bfa0f64bdfef54314da99584f992767cfe0cf221a2ac4f16,3984283,3.8,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-ga/economy/ncert-class12-macroeconomics.pdf,32612bade421f92a90e71d4231a4ed21d9a1ed80a3096b5179960e73dcf1fa9c,2808759,2.68,Government OER,80,keep,Unique file,pdf
/workspace/diksha-ga/economy/ncert-class12-microeconomics.pdf,53e31ea2ba547db8194d9f8fa7ea019070e7bf6a130b892a3ec6a43b693a0e56,2491609,2.38,Government OER,80,drop,"Near duplicate of /workspace/diksha-ga/economy/ncert-class12-macroeconomics.pdf (similarity: 0.96, lower priority)",pdf
/workspace/diksha-ga/economy/ncert-class9-economics-complete.pdf,ef670d19d6d04ad6a48bf9f5067ae754b4473d508c3b9a52ede62c66041f7e13,5008673,4.78,Government OER,80,keep,Kept as highest priority version,pdf
/workspace/diksha-ga/economy/ncert-class9-economics.pdf,ef670d19d6d04ad6a48bf9f5067ae754b4473d508c3b9a52ede62c66041f7e13,5008673,4.78,Government OER,80,drop,"Exact duplicate of /workspace/diksha-ga/economy/ncert-class9-economics-complete.pdf (same SHA-256, lower priority)",pdf
/workspace/diksha-ga/geography/indian/ncert-class10-geography.pdf,89720667e5ec5b1f83a7606c33e1f82d34d1b465855b5e5baf6defab60a48c36,8476189,8.08,Government OER,80,drop,"Near duplicate of /workspace/diksha-ga/geography/physical/ncert-class6-geography.pdf (similarity: 0.93, lower priority)",pdf
/workspace/diksha-ga/geography/indian/ncert-class11-india-physical-environment.pdf,533fa32423008b93a0afd10981fdd4e3ce5c53d5921cc85ec6414ae3092af033,5656418,5.39,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-ga/geography/indian/ncert-class12-india-people-economy.pdf,bcb9af29cafdb439b40f50e4a3421dffece254281e0730edbc52a2e7238e6879,4535849,4.33,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-ga/geography/indian/ncert-class9-geography-1.pdf,2f41368571262ae61ea53ae00454ec1251eb0cabb3febeb061e9f9b1aa4ae2b5,5059481,4.83,Government OER,80,drop,"Near duplicate of /workspace/diksha-ga/geography/indian/ncert-class10-geography.pdf (similarity: 0.93, lower priority)",pdf
/workspace/diksha-ga/geography/physical/ncert-class11-geography-practical.pdf,dcc47c7c55afc9416d8c675c4e2978546317e9a7689fed5897057620452cdc2c,8818297,8.41,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-ga/geography/physical/ncert-class11-physical-geography.pdf,7b767a52294f740633e491fca6aab9f0f30e9c3485cd17e96a298e65959fa861,6714677,6.4,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-ga/geography/physical/ncert-class6-geography.pdf,18a580b4558cf2449e26d71b7b81292678637cbb86accbc919a20209deba3ac3,24231787,23.11,Government OER,80,keep,Unique file,pdf
/workspace/diksha-ga/geography/physical/ncert-class7-our-environment.pdf,41b13ade2d306b67be60cfee1e7e687409b7fb0ebaf70600af0e86a528a983fa,27951478,26.66,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-ga/geography/physical/ncert-class8-resources-development.pdf,a7b6a07433f6874dff6830704a7d08f637d1467212278b50dfc8b92bf6c2bdb3,15380205,14.67,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-ga/geography/world/ncert-class12-human-geography.pdf,2fb6dc65535994ed0df15c2a0b087025edf7332031bbc32cdc1405569a49eed3,9822539,9.37,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-ga/indian-history/ancient/ncert-class12-themes-indian-history-1.pdf,eee4a4df14af4da6f30c4114ecdede0d5ea057e5ab42f11a0706d487c16bfa74,174473,0.17,Government OER,80,keep,Unique file,pdf
/workspace/diksha-ga/indian-history/ancient/ncert-class6-our-pasts-1.pdf,55115af4a3f53c902f988e3f98968007abea5f977a436532d365c0a56c3a7d07,174557,0.17,Government OER,80,drop,"Near duplicate of /workspace/diksha-ga/indian-history/medieval/ncert-class7-our-pasts-2.pdf (similarity: 0.95, lower priority)",pdf
/workspace/diksha-ga/indian-history/medieval/ncert-class12-themes-indian-history-2.pdf,8c6bbbf0ba688ae5fe32aa8b90ab75d616005df77b116efac9aecc6408d79be4,174473,0.17,Government OER,80,drop,"Near duplicate of /workspace/diksha-ga/indian-history/ancient/ncert-class12-themes-indian-history-1.pdf (similarity: 1.00, lower priority)",pdf
/workspace/diksha-ga/indian-history/medieval/ncert-class7-our-pasts-2.pdf,eb3d458ea52d67970ce06c5ffa1f65a27c72765947ec64611f72f6644836d183,174571,0.17,Government OER,80,keep,Unique file,pdf
/workspace/diksha-ga/indian-history/modern/ncert-class10-india-contemporary-world-2.pdf,c7305193989e976e3eedcd98b4d24eda2865e080c50b8d0140786d51c5c0f196,7390788,7.05,Government OER,80,keep,Unique file,pdf
/workspace/diksha-ga/indian-history/modern/ncert-class11-themes-world-history.pdf,0dc1b3fa864f5f0bdc66f6005a7b8f6dca77ee385e0298b7c0bc4b31eb995b4c,3826129,3.65,Government OER,80,keep,Unique file - no duplicates found,pdf
/workspace/diksha-ga/indian-history/modern/ncert-class12-themes-indian-history-3.pdf,b9154bdec5c330ea3ba4aab589b35a1be4944351dce533e853cf92dac7797e26,174473,0.17,Government OER,80,drop,"Near duplicate of /workspace/diksha-ga/indian-history/ancient/ncert-class12-themes-indian-history-1.pdf (similarity: 1.00, lower priority)",pdf
/workspace/diksha-ga/indian-history/modern/ncert-class8-our-pasts-3.pdf,239b6b46b955451a8e3aaf34ddc00e552207946f12dfe2d1b000d65b1c01cf48,174557,0.17,Government OER,80,drop,"Near duplicate of /workspace/diksha-ga/indian-history/ancient/ncert-class6-our-pasts-1.pdf (similarity: 0.95, lower priority)",pdf
/workspace/diksha-ga/indian-history/modern/ncert-class9-india-contemporary-world-1.pdf,a2139f1d3653dde3c1a8160f40a3781c3681f202311f842d92680978978d926d,174375,0.17,Government OER,80,drop,"Near duplicate of /workspace/diksha-ga/indian-history/modern/ncert-class10-india-contemporary-world-2.pdf (similarity: 0.96, lower priority)",pdf
/workspace/diksha-ga/metadata/diksha_content_inventory.json,a2ab350ddf93a620546f42e9b642e32116c4ea852e6aa88499c802c0c0f36601,6185,0.01,Government OER,80,keep,Unique file - no duplicates found,json
/workspace/diksha-ga/metadata/final_comprehensive_inventory.json,89187ef06d24cae9235c115fbef0d23f685224af3d47a4f7210615b1a4eb6bb3,15789,0.02,Government OER,80,keep,Unique file - no duplicates found,json
/workspace/diksha-ga/polity/constitution/ncert-class10-democratic-politics-2.pdf,6e4c7db56c13fc636643c0afa0ab72f7e861084bf8bf281c55c0d515a8d30671,5370551,5.12,Government OER,80,drop,"Near duplicate of /workspace/diksha-ga/polity/constitution/ncert-class9-democratic-politics-1.pdf (similarity: 0.95, lower priority)",pdf
